token,symbol,name,exch_seg
8099,CROWN-BL,CROWN,NSE
3578,696TN51-SG,696TN51,NSE
22017,66MZ30-SG,66MZ30,NSE
7847,ICICIAUTO-BL,ICICIAUTO,NSE
2431,RAILTEL-EQ,RAILTEL,NSE
11510,785UK32-SG,785UK32,NSE
203,ASHAPURMIN-EQ,ASHAPURMIN,NSE
9819,HAVELLS-EQ,HAVELLS,NSE
10397,JISLJALEQS-EQ,JISLJALEQS,NSE
12546,KOTAKBANK-BL,KOTAKBANK,NSE
157,APOLLOHOSP-EQ,APOLLOHOSP,NSE
19277,EMAMIREAL-EQ,EMAMIREAL,NSE
12045,ADROITINFO-BL,ADROITINFO,NSE
4332,GS020126C-GS,GS020126C,NSE
15303,BANG-EQ,BANG,NSE
9562,RVNL-BL,RVNL,NSE
10374,802MZ36-SG,802MZ36,NSE
2188,GENCON-EQ,GENCON,NSE
5877,623RJ27-SG,623RJ27,NSE
10545,784TS36-SG,784TS36,NSE
4095,GS171224C-GS,GS171224C,NSE
22119,705TN26-SG,705TN26,NSE
1443,671WB40-SG,671WB40,NSE
12044,JCHAC-BL,JCHAC,NSE
3787,WIPRO-EQ,WIPRO,NSE
8937,E2E-EQ,E2E,NSE
18113,VASCONEQ-BL,VASCONEQ,NSE
12571,MADRASFERT-BL,MADRASFERT,NSE
9163,IBULHSGFIN-YI,IBULHSGFIN,NSE
8352,712TN30-SG,712TN30,NSE
22267,636HP28-SG,636HP28,NSE
9111,ARVINDFASN-EQ,ARVINDFASN,NSE
10348,DGCONTENT-BL,DGCONTENT,NSE
10982,SABAR-SM,SABAR,NSE
12642,NUCLEUS-BL,NUCLEUS,NSE
13714,FIEMIND-BL,FIEMIND,NSE
8134,704TN30A-SG,704TN30A,NSE
10651,775TN32-SG,775TN32,NSE
17577,FISTIP2GP-MF,FISTIP2GP,NSE
5036,70RJ31-SG,70RJ31,NSE
2202,MIRCELECTR-EQ,MIRCELECTR,NSE
12487,CYIENT-BL,CYIENT,NSE
12191,AJANTPHARM-BL,AJANTPHARM,NSE
21993,652NL30-SG,652NL30,NSE
1404,SUPREMEENG-BL,SUPREMEENG,NSE
8833,BCG-EQ,BCG,NSE
12534,KAMATHOTEL-BL,KAMATHOTEL,NSE
17957,MMTC-EQ,MMTC,NSE
24535,FILATEX-BL,FILATEX,NSE
5206,ANDREWYU-EQ,ANDREWYU,NSE
14211,LRRPL-ST,LRRPL,NSE
99926074,NIFTY MID SELECT,NIFTY MID SELECT,NSE
9214,L&TFINANCE-NC,L&TFINANCE,NSE
22282,TIRUPATIFL-EQ,TIRUPATIFL,NSE
18229,MANINFRA-BL,MANINFRA,NSE
8930,729AP34-SG,729AP34,NSE
7196,BBETF0432-EQ,BBETF0432,NSE
3275,TEMBO-EQ,TEMBO,NSE
2636,DIVOPPBEES-EQ,DIVOPPBEES,NSE
13969,HBLPOWER-BL,HBLPOWER,NSE
6921,828GS2027-GS,828GS2027,NSE
3385,69AP39-SG,69AP39,NSE
2708,PRAKASH-EQ,PRAKASH,NSE
8120,744KA35-SG,744KA35,NSE
14407,RAJTV-BE,RAJTV,NSE
51,RELIABLE-SM,RELIABLE,NSE
12330,DHAMPURSUG-BL,DHAMPURSUG,NSE
2824,ARVEE-BL,ARVEE,NSE
2829,ANURAS-EQ,ANURAS,NSE
21477,SGBJUL25-GB,SGBJUL25,NSE
11864,PRIMESECU-EQ,PRIMESECU,NSE
5960,SGBOCT26-GB,SGBOCT26,NSE
8573,723TN32-SG,723TN32,NSE
17035,THYROCARE-BL,THYROCARE,NSE
24873,INVENTURE-BL,INVENTURE,NSE
25515,FLEXITUFF-BL,FLEXITUFF,NSE
2436,CONSUMBEES-BL,CONSUMBEES,NSE
4246,GS101125C-GS,GS101125C,NSE
22116,544TN23-SG,544TN23,NSE
17130,PARAGMILK-EQ,PARAGMILK,NSE
5378,ASAHIINDIA-EQ,ASAHIINDIA,NSE
4962,ABSLFTTIDG-MF,ABSLFTTIDG,NSE
5455,SGBAUG29V-GB,SGBAUG29V,NSE
9402,LANCER-BL,LANCER,NSE
7295,697AS31A-SG,697AS31A,NSE
12349,PGHL-BL,PGHL,NSE
17396,SETF10GILT-BL,SETF10GILT,NSE
17735,BAFNAPH-BE,BAFNAPH,NSE
22058,489RJ23-SG,489RJ23,NSE
13300,NITCO-EQ,NITCO,NSE
4843,SNOWMAN-EQ,SNOWMAN,NSE
16821,VINYLINDIA-EQ,VINYLINDIA,NSE
11273,749GJ26-SG,749GJ26,NSE
9962,669GS2024-GS,669GS2024,NSE
29598,REPCOHOME-EQ,REPCOHOME,NSE
2381,707GJ31-SG,707GJ31,NSE
13135,761JK42-SG,761JK42,NSE
1559,RKEC-BL,RKEC,NSE
18497,SABEVENTS-EQ,SABEVENTS,NSE
3514,694AP38-SG,694AP38,NSE
5560,689PN31-SG,689PN31,NSE
13791,PARSVNATH-EQ,PARSVNATH,NSE
21241,AUBANK-BL,AUBANK,NSE
4848,SNOWMAN-BL,SNOWMAN,NSE
17700,LTGILTBEES-EQ,LTGILTBEES,NSE
1362,64AP28-SG,64AP28,NSE
19880,RADIOCITY-BL,RADIOCITY,NSE
8678,ABSLFTTQRN-MF,ABSLFTTQRN,NSE
8119,RPSGVENT-EQ,RPSGVENT,NSE
14036,IBUCCREDIT-NN,IBUCCREDIT,NSE
14321,TFL-BL,TFL,NSE
17025,MAWANASUG-BL,MAWANASUG,NSE
8372,733TN57-SG,733TN57,NSE
4366,GS150326C-GS,GS150326C,NSE
4131,GS200325C-GS,GS200325C,NSE
4016,GS070624C-GS,GS070624C,NSE
17598,ASALCBR-EQ,ASALCBR,NSE
12564,LUMAXIND-BL,LUMAXIND,NSE
14118,91D110523-TB,91D110523,NSE
22268,454BR23-SG,454BR23,NSE
2969,SAKHTISUG-EQ,SAKHTISUG,NSE
14972,KSCL-EQ,KSCL,NSE
18292,IVZINGOLD-EQ,IVZINGOLD,NSE
6043,EIFFL-BL,EIFFL,NSE
6125,GOODLUCK-EQ,GOODLUCK,NSE
3530,AXISBPSETF-EQ,AXISBPSETF,NSE
15182,ECLERX-BL,ECLERX,NSE
17578,FISTIP2QDP-MF,FISTIP2QDP,NSE
10637,OLECTRA-EQ,OLECTRA,NSE
6481,696TN31-SG,696TN31,NSE
11151,SHRENIK-BL,SHRENIK,NSE
9774,78ML31-SG,78ML31,NSE
1939,662GA31-SG,662GA31,NSE
14017,IBUCCREDIT-NG,IBUCCREDIT,NSE
263,ATUL-EQ,ATUL,NSE
18934,SUNDARAM-BL,SUNDARAM,NSE
8346,ICICI5GSEC-BL,ICICI5GSEC,NSE
7020,SHIVALIK-BL,SHIVALIK,NSE
1186,GLAND-EQ,GLAND,NSE
8620,INDOBORAX-BL,INDOBORAX,NSE
11861,IBULHSGFIN-ZN,IBULHSGFIN,NSE
21942,727MH30-SG,727MH30,NSE
10755,APTECHT-EQ,APTECHT,NSE
8489,709TN30-SG,709TN30,NSE
20916,722GA29-SG,722GA29,NSE
11790,GOYALALUM-BL,GOYALALUM,NSE
11141,SUMIT-BE,SUMIT,NSE
7627,SHREERAMA-EQ,SHREERAMA,NSE
22405,668GA30-SG,668GA30,NSE
6271,SELMC-BL,SELMC,NSE
8575,726HR32-SG,726HR32,NSE
9277,IBULHSGFIN-YT,IBULHSGFIN,NSE
12363,SCHAEFFLER-BL,SCHAEFFLER,NSE
7111,TEGA-BL,TEGA,NSE
12789,SUNDARMFIN-BL,SUNDARMFIN,NSE
12743,SEAMECLTD-BL,SEAMECLTD,NSE
8935,711MH29-SG,711MH29,NSE
11322,IBULHSGFIN-YW,IBULHSGFIN,NSE
3089,699WB36-SG,699WB36,NSE
13021,DHANILOANS-NP,DHANILOANS,NSE
7176,MICEL-BL,MICEL,NSE
17367,VINATIORGA-BL,VINATIORGA,NSE
12112,MOTOGENFIN-BL,MOTOGENFIN,NSE
10253,EMKAYTOOLS-SM,EMKAYTOOLS,NSE
17471,MAXVIL-BL,MAXVIL,NSE
11432,KRITINUT-EQ,KRITINUT,NSE
22013,729ML29-SG,729ML29,NSE
11032,SANGINITA-EQ,SANGINITA,NSE
8491,719TN32-SG,719TN32,NSE
13103,SFMP73DR-MF,SFMP73DR,NSE
180,NHAI-N4,NHAI,NSE
12658,PARASPETRO-BL,PARASPETRO,NSE
14104,PTL-BL,PTL,NSE
11342,IBULHSGFIN-Z4,IBULHSGFIN,NSE
9676,L&TFINANCE-NW,L&TFINANCE,NSE
13944,PRAENG-BL,PRAENG,NSE
17270,ASPINWALL-EQ,ASPINWALL,NSE
3901,BRIGHT-SM,BRIGHT,NSE
21937,66MH31-SG,66MH31,NSE
6671,SIGACHI-BL,SIGACHI,NSE
99,CMMIPL-ST,CMMIPL,NSE
2595,3PLAND-EQ,3PLAND,NSE
10941,SFMP65DD-MF,SFMP65DD,NSE
17554,FIIOF2DPD-MF,FIIOF2DPD,NSE
22126,694TN50-SG,694TN50,NSE
18005,BPF02D1R-MF,BPF02D1R,NSE
18815,GICL-SM,GICL,NSE
1098,68TS50A-SG,68TS50A,NSE
12078,GOLDTECH-BL,GOLDTECH,NSE
11860,JKPAPER-EQ,JKPAPER,NSE
14119,GANDHITUBE-BL,GANDHITUBE,NSE
9652,RELCHEMQ-EQ,RELCHEMQ,NSE
25687,JISLDVREQS-BL,JISLDVREQS,NSE
13859,VENUSREM-EQ,VENUSREM,NSE
11706,781KL44-SG,781KL44,NSE
8079,KOTAKMID50-BL,KOTAKMID50,NSE
21910,663KL30-SG,663KL30,NSE
21947,624MH28-SG,624MH28,NSE
25340,VASWANI-EQ,VASWANI,NSE
30988,RECLTD-N8,RECLTD,NSE
1512,INDHOTEL-EQ,INDHOTEL,NSE
13933,182D280723-TB,182D280723,NSE
3494,PGINVIT-IV,PGINVIT,NSE
14706,NAGREEKEXP-BL,NAGREEKEXP,NSE
12388,MAHLIFE-BL,MAHLIFE,NSE
25486,TIJARIA-BE,TIJARIA,NSE
16286,EBBETF0430-BL,EBBETF0430,NSE
7045,683KA31A-SG,683KA31A,NSE
100,AMARAJABAT-EQ,AMARAJABAT,NSE
16963,ALKALI-BE,ALKALI,NSE
12818,TATAPOWER-BL,TATAPOWER,NSE
11818,IBULHSGFIN-ZB,IBULHSGFIN,NSE
20050,M&MFIN-N3,M&MFIN,NSE
22201,785UK30-SG,785UK30,NSE
8483,MITCON-BL,MITCON,NSE
953,622GS2035-GS,622GS2035,NSE
1190,FMGOETZE-EQ,FMGOETZE,NSE
8642,SHRIRAMFIN-YZ,SHRIRAMFIN,NSE
17761,SARDAEN-BL,SARDAEN,NSE
3411,TATAELXSI-EQ,TATAELXSI,NSE
625,CENTURYTEX-EQ,CENTURYTEX,NSE
13801,SUTLEJTEX-EQ,SUTLEJTEX,NSE
2080,688UP31-SG,688UP31,NSE
5056,TCFSL-NE,TCFSL,NSE
20052,IIFCL-N1,IIFCL,NSE
21747,EDUCOMP-BZ,EDUCOMP,NSE
6100,698RJ31-SG,698RJ31,NSE
14273,766UP33A-SG,766UP33A,NSE
12181,ABB-BL,ABB,NSE
12258,BHARATGEAR-BL,BHARATGEAR,NSE
12152,PVP-BL,PVP,NSE
9570,KHFM-SM,KHFM,NSE
4991,691GJ30-SG,691GJ30,NSE
10838,HDFC1406DD-MF,HDFC1406DD,NSE
12762,SIMPLEXINF-BL,SIMPLEXINF,NSE
10878,HDFCSILVER-BL,HDFCSILVER,NSE
22077,671RJ30-SG,671RJ30,NSE
12200,AMBICAAGAR-BL,AMBICAAGAR,NSE
18033,MBLINFRA-BE,MBLINFRA,NSE
12122,NSIL-BL,NSIL,NSE
13900,CREST-EQ,CREST,NSE
17993,PGIMCSA3D-MF,PGIMCSA3D,NSE
21971,664MP30-SG,664MP30,NSE
13875,JINDRILL-EQ,JINDRILL,NSE
1095,679MP40-SG,679MP40,NSE
1695,662UP30-SG,662UP30,NSE
8434,VIPULLTD-BL,VIPULLTD,NSE
14667,KMSUGAR-EQ,KMSUGAR,NSE
12995,OSWALAGRO-BL,OSWALAGRO,NSE
13517,EMAMILTD-EQ,EMAMILTD,NSE
6736,474KA23-SG,474KA23,NSE
24058,UTFIAIPRPI-MF,UTFIAIPRPI,NSE
7791,UNIINFO-EQ,UNIINFO,NSE
11674,747GJ25-SG,747GJ25,NSE
12698,RAJSREESUG-BL,RAJSREESUG,NSE
4995,SHARDACROP-BL,SHARDACROP,NSE
13902,764RJ38-SG,764RJ38,NSE
319,695PN40-SG,695PN40,NSE
21998,729NL29-SG,729NL29,NSE
13342,VAKRANGEE-EQ,VAKRANGEE,NSE
13334,SOLARINDS-BL,SOLARINDS,NSE
22154,714SK30-SG,714SK30,NSE
21991,709MP30-SG,709MP30,NSE
19067,IIFL-NC,IIFL,NSE
6303,HEALTHY-BL,HEALTHY,NSE
14955,INDOWIND-BL,INDOWIND,NSE
21932,654MH30-SG,654MH30,NSE
13837,DONEAR-BL,DONEAR,NSE
11593,HDFCSENETF-EQ,HDFCSENETF,NSE
3068,EC3RG-MF,EC3RG,NSE
6168,SHRIRAMFIN-YS,SHRIRAMFIN,NSE
10602,GUJGASLTD-BL,GUJGASLTD,NSE
14766,V2RETAIL-EQ,V2RETAIL,NSE
12850,TVSMOTOR-BL,TVSMOTOR,NSE
22121,595TN25-SG,595TN25,NSE
11611,364D191023-TB,364D191023,NSE
13977,772MP38-SG,772MP38,NSE
11184,IDFCFIRSTB-EQ,IDFCFIRSTB,NSE
10840,HDFC1406DQ-MF,HDFC1406DQ,NSE
13160,UTIRGR35P2-MF,UTIRGR35P2,NSE
5132,PCHFL-N5,PCHFL,NSE
6836,FOCUS-EQ,FOCUS,NSE
566,ATALREAL-SM,ATALREAL,NSE
12312,COSMOFIRST-BL,COSMOFIRST,NSE
6833,1018GS2026-GS,1018GS2026,NSE
5035,695MH31-SG,695MH31,NSE
21113,BFINVEST-EQ,BFINVEST,NSE
2771,719KA40-SG,719KA40,NSE
8331,717RJ32-SG,717RJ32,NSE
17357,GKWLIMITED-EQ,GKWLIMITED,NSE
22446,552AP24-SG,552AP24,NSE
185,678MH32-SG,678MH32,NSE
14117,755TN53-SG,755TN53,NSE
6743,69KA31-SG,69KA31,NSE
17190,SHRIPISTON-BE,SHRIPISTON,NSE
12675,PNB-BL,PNB,NSE
10960,75HP36-SG,75HP36,NSE
99926053,Nifty GS 11 15Yr,NIFTY GS 11 15YR,NSE
22363,MCL-BL,MCL,NSE
1206,MAESGETF-BL,MAESGETF,NSE
11224,UGROCAP-N5,UGROCAP,NSE
804,SHIVATEX-EQ,SHIVATEX,NSE
22104,775TN30-SG,775TN30,NSE
2260,695TN31-SG,695TN31,NSE
13112,757AS32-SG,757AS32,NSE
5229,698HR31-SG,698HR31,NSE
9847,NV20BEES-EQ,NV20BEES,NSE
6543,GRPLTD-EQ,GRPLTD,NSE
12266,BIRLACABLE-BL,BIRLACABLE,NSE
3046,543BR24-SG,543BR24,NSE
22311,MINDSPACE-BL,MINDSPACE,NSE
13213,JAGRAN-BL,JAGRAN,NSE
5379,DEVYANI-BL,DEVYANI,NSE
3194,594RJ25-SG,594RJ25,NSE
22124,72TN31-SG,72TN31,NSE
7715,722AP42-SG,722AP42,NSE
7254,MEDPLUS-EQ,MEDPLUS,NSE
18947,KINGFA-BL,KINGFA,NSE
3175,GILT5YBEES-BL,GILT5YBEES,NSE
12744,VEDL-BL,VEDL,NSE
5691,687MN31-SG,687MN31,NSE
10426,DYCL-BL,DYCL,NSE
5123,PCHFL-N2,PCHFL,NSE
817,DCW-EQ,DCW,NSE
158,67MH28-SG,67MH28,NSE
17839,GILLANDERS-EQ,GILLANDERS,NSE
22134,668TN55-SG,668TN55,NSE
1446,671TS40-SG,671TS40,NSE
22269,646WB30-SG,646WB30,NSE
3875,GS090323C-GS,GS090323C,NSE
10246,782AS32-SG,782AS32,NSE
13245,76KA32-SG,76KA32,NSE
18006,BPF02D2G-MF,BPF02D2G,NSE
8900,MINDPOOL-SM,MINDPOOL,NSE
25328,APLLTD-EQ,APLLTD,NSE
30215,NMFINAIDR1-MF,NMFINAIDR1,NSE
10737,NTPC-N8,NTPC,NSE
8334,712JK37-SG,712JK37,NSE
12493,IPCALAB-BL,IPCALAB,NSE
10913,758AP42-SG,758AP42,NSE
17679,SFMP28GD-MF,SFMP28GD,NSE
10245,SYNGENE-BL,SYNGENE,NSE
18214,TEXMOPIPES-EQ,TEXMOPIPES,NSE
17152,ICICIM150-EQ,ICICIM150,NSE
19290,MOM50-BL,MOM50,NSE
13891,769UP35-SG,769UP35,NSE
12523,JSL-BL,JSL,NSE
12177,SUDARSCHEM-BL,SUDARSCHEM,NSE
630,694TS50A-SG,694TS50A,NSE
3560,EC4DG-MF,EC4DG,NSE
13073,IIFLSEC-BL,IIFLSEC,NSE
502,ICEMAKE-BL,ICEMAKE,NSE
8659,VETO-BL,VETO,NSE
5751,SANSERA-EQ,SANSERA,NSE
22218,714KA29-SG,714KA29,NSE
29965,JUSTDIAL-BL,JUSTDIAL,NSE
15202,MANAKSIA-BL,MANAKSIA,NSE
12535,KANORICHEM-BL,KANORICHEM,NSE
15034,BAJAJELEC-EQ,BAJAJELEC,NSE
12041,UTIDMP35P1-MF,UTIDMP35P1,NSE
9255,IBULHSGFIN-YQ,IBULHSGFIN,NSE
5740,686RJ36-SG,686RJ36,NSE
25314,UFIQIPRRVI-MF,UFIQIPRRVI,NSE
971,535CG25-SG,535CG25,NSE
13405,182D290623-TB,182D290623,NSE
7412,KOTAKALPHA-EQ,KOTAKALPHA,NSE
17582,FISTP2QDPD-MF,FISTP2QDPD,NSE
18431,BIGBLOC-EQ,BIGBLOC,NSE
14257,REDINGTON-BL,REDINGTON,NSE
1535,667TS50-SG,667TS50,NSE
6198,FCL-EQ,FCL,NSE
13482,IBULHSGFIN-ZW,IBULHSGFIN,NSE
13016,SANGHIIND-BL,SANGHIIND,NSE
10943,SFMP65GD-MF,SFMP65GD,NSE
10885,JFLLIFE-SM,JFLLIFE,NSE
11160,756TS40-SG,756TS40,NSE
11985,768BR32-SG,768BR32,NSE
9049,ROTO-EQ,ROTO,NSE
27098,SWANENERGY-BL,SWANENERGY,NSE
22092,719UP29-SG,719UP29,NSE
313,71MH32-SG,71MH32,NSE
8829,PRIVISCL-BL,PRIVISCL,NSE
1761,NHBTF2023-N4,NHBTF2023,NSE
8602,KNAGRI-SM,KNAGRI,NSE
15119,EDELWEISS-EQ,EDELWEISS,NSE
386,SINTERCOM-BE,SINTERCOM,NSE
9645,KHANDSE-BE,KHANDSE,NSE
20174,ARIHANTSUP-BL,ARIHANTSUP,NSE
25082,TREEHOUSE-EQ,TREEHOUSE,NSE
17654,POKARNA-BL,POKARNA,NSE
22091,73UP30-SG,73UP30,NSE
42,677WB40-SG,677WB40,NSE
11696,789TS36-SG,789TS36,NSE
7463,MANAKSTEEL-EQ,MANAKSTEEL,NSE
22183,664TS50-SG,664TS50,NSE
12705,MBAPL-BE,MBAPL,NSE
13441,BALPHARMA-EQ,BALPHARMA,NSE
9488,DHANILOANS-NY,DHANILOANS,NSE
7936,AVANTIFEED-EQ,AVANTIFEED,NSE
2107,STOVEKRAFT-EQ,STOVEKRAFT,NSE
9491,DHANILOANS-NZ,DHANILOANS,NSE
20736,544AP24-SG,544AP24,NSE
10243,SYNGENE-EQ,SYNGENE,NSE
10159,ORICONENT-EQ,ORICONENT,NSE
2236,702HP36-SG,702HP36,NSE
1826,KAMATHOTEL-EQ,KAMATHOTEL,NSE
8012,721KA32-SG,721KA32,NSE
12134,WATERBASE-BL,WATERBASE,NSE
11328,IBULHSGFIN-YY,IBULHSGFIN,NSE
355,SGBOCT25V-GB,SGBOCT25V,NSE
1905,663AP37-SG,663AP37,NSE
7815,728TS35-SG,728TS35,NSE
30992,RECLTD-NA,RECLTD,NSE
10473,POWERMECH-EQ,POWERMECH,NSE
6650,SJS-BL,SJS,NSE
10334,789TS34-SG,789TS34,NSE
21217,ACCORD-SM,ACCORD,NSE
2481,ONWARDTEC-EQ,ONWARDTEC,NSE
7039,92GS2030-GS,92GS2030,NSE
22082,726UP29-SG,726UP29,NSE
2289,HLEGLAS-EQ,HLEGLAS,NSE
8820,SONAMCLOCK-BL,SONAMCLOCK,NSE
20100,711AS30-SG,711AS30,NSE
4406,EC5DD-MF,EC5DD,NSE
11187,IDFCFIRSTB-BL,IDFCFIRSTB,NSE
5214,IIHFL-N5,IIHFL,NSE
474,3MINDIA-EQ,3MINDIA,NSE
17588,BIRLATYRE-BE,BIRLATYRE,NSE
448,687MH30-SG,687MH30,NSE
9363,MSTCLTD-BL,MSTCLTD,NSE
6992,692AP41-SG,692AP41,NSE
10721,765BR32A-SG,765BR32A,NSE
7533,702TN31-SG,702TN31,NSE
6488,708TS42-SG,708TS42,NSE
17665,ALOKINDS-BE,ALOKINDS,NSE
3597,OSWALSEEDS-SM,OSWALSEEDS,NSE
5743,677RJ31A-SG,677RJ31A,NSE
11770,78KL45-SG,78KL45,NSE
6162,ARTNIRMAN-BL,ARTNIRMAN,NSE
7672,IMAGICAA-EQ,IMAGICAA,NSE
2031,M&M-EQ,M&M,NSE
6350,699UP31B-SG,699UP31B,NSE
14567,BFUTILITIE-EQ,BFUTILITIE,NSE
14181,NSLNISP-BL,NSLNISP,NSE
6438,AIRTELPP-BL,AIRTELPP,NSE
7975,ECLFINANCE-NR,ECLFINANCE,NSE
9897,AIRAN-EQ,AIRAN,NSE
9985,BHALCHANDR-IT,BHALCHANDR,NSE
20833,MOIL-BL,MOIL,NSE
11418,774RJ42-SG,774RJ42,NSE
15131,RGL-BL,RGL,NSE
10524,694ML25-SG,694ML25,NSE
1142,GINNIFILA-EQ,GINNIFILA,NSE
14897,CENTRALBK-BL,CENTRALBK,NSE
8576,727ML32-SG,727ML32,NSE
13721,759TS40-SG,759TS40,NSE
14511,BANSWRAS-EQ,BANSWRAS,NSE
17181,MANXT50-EQ,MANXT50,NSE
14188,ROML-RE-BE,ROML-RE,NSE
7500,629RJ26A-SG,629RJ26A,NSE
17704,QUESS-EQ,QUESS,NSE
17275,ASPINWALL-BL,ASPINWALL,NSE
29612,RECLTD-N3,RECLTD,NSE
605,655MH28-SG,655MH28,NSE
4869,713RJ41-SG,713RJ41,NSE
21154,ERIS-EQ,ERIS,NSE
472,709WB40-SG,709WB40,NSE
12208,GEPIL-BL,GEPIL,NSE
12605,MOTHERSON-BL,MOTHERSON,NSE
12798,SUPREMEIND-BL,SUPREMEIND,NSE
13750,FLUOROCHEM-EQ,FLUOROCHEM,NSE
12254,BEPL-BL,BEPL,NSE
17647,COMPINFO-BL,COMPINFO,NSE
20698,SCHAND-EQ,SCHAND,NSE
15159,KALYANIFRG-BL,KALYANIFRG,NSE
12347,ELGIEQUIP-BL,ELGIEQUIP,NSE
4598,HERITGFOOD-EQ,HERITGFOOD,NSE
9928,785AP37-SG,785AP37,NSE
9222,TPLPLASTEH-BL,TPLPLASTEH,NSE
19966,HUDCO-NC,HUDCO,NSE
9451,778AP42-SG,778AP42,NSE
7097,84GS2024-GS,84GS2024,NSE
1030,AARON-EQ,AARON,NSE
12484,INDSWFTLTD-BL,INDSWFTLTD,NSE
2983,ORTINLAB-BL,ORTINLAB,NSE
20574,72AP30-SG,72AP30,NSE
13051,753TS47-SG,753TS47,NSE
5567,70AP39A-SG,70AP39A,NSE
20041,711HP28-SG,711HP28,NSE
3696,695HR33-SG,695HR33,NSE
2219,ERFLNCDI-N3,ERFLNCDI,NSE
9678,SOUTHWEST-EQ,SOUTHWEST,NSE
6809,STEELCAS-BL,STEELCAS,NSE
164,68AS30-SG,68AS30,NSE
2386,72GA31-SG,72GA31,NSE
14977,POWERGRID-EQ,POWERGRID,NSE
4021,GS120624C-GS,GS120624C,NSE
25786,KANANIIND-EQ,KANANIIND,NSE
12747,SHANTIGEAR-BL,SHANTIGEAR,NSE
11061,SECURKLOUD-BL,SECURKLOUD,NSE
3987,GREENPLY-EQ,GREENPLY,NSE
10744,NTPC-NA,NTPC,NSE
27011,HEXATRADEX-BL,HEXATRADEX,NSE
14177,IZMO-BL,IZMO,NSE
12599,MIRZAINT-BL,MIRZAINT,NSE
3423,TATAMETALI-EQ,TATAMETALI,NSE
1270,AMBUJACEM-EQ,AMBUJACEM,NSE
4072,GS101124C-GS,GS101124C,NSE
21034,726AS29-SG,726AS29,NSE
7155,683KA31B-SG,683KA31B,NSE
11989,182D180523-TB,182D180523,NSE
46,SANWARIA-BZ,SANWARIA,NSE
21911,591KL25-SG,591KL25,NSE
13383,KKCL-BL,KKCL,NSE
12276,BRITANNIA-BL,BRITANNIA,NSE
12160,TNTELE-BL,TNTELE,NSE
10783,774TS45-SG,774TS45,NSE
11948,ANZEN-BL,ANZEN,NSE
6733,JINDALSTEL-EQ,JINDALSTEL,NSE
5870,QUADPRO-SM,QUADPRO,NSE
22220,717PN30A-SG,717PN30A,NSE
14555,PHOENIXLTD-BL,PHOENIXLTD,NSE
19585,BSE-EQ,BSE,NSE
8340,364D020323-TB,364D020323,NSE
10368,783MN32-SG,783MN32,NSE
6018,ABSLAMC-EQ,ABSLAMC,NSE
7668,IIHFL-NC,IIHFL,NSE
3895,HATSUN-BL,HATSUN,NSE
12826,HYBRIDFIN-BL,HYBRIDFIN,NSE
22222,717GJ30A-SG,717GJ30A,NSE
2089,688RJ46-SG,688RJ46,NSE
4656,SBCL-EQ,SBCL,NSE
9354,TAJGVK-EQ,TAJGVK,NSE
6823,LATENTVIEW-BL,LATENTVIEW,NSE
20760,RPPINFRA-EQ,RPPINFRA,NSE
14176,SHERA-ST,SHERA,NSE
7415,KOTAKALPHA-BL,KOTAKALPHA,NSE
13906,766WB39-SG,766WB39,NSE
20147,719AP34-SG,719AP34,NSE
99926031,Nifty Media,NIFTY MEDIA,NSE
15377,PDMJEPAPER-EQ,PDMJEPAPER,NSE
8284,699PY29-SG,699PY29,NSE
8013,721RJ32-SG,721RJ32,NSE
21939,698MH28-SG,698MH28,NSE
1048,AXISBNKETF-BL,AXISBNKETF,NSE
10557,NAVKARCORP-EQ,NAVKARCORP,NSE
13207,SCPOFA5GD-MF,SCPOFA5GD,NSE
6093,675GJ29-SG,675GJ29,NSE
10839,HDFC1406DG-MF,HDFC1406DG,NSE
13556,HDFC1204RQ-MF,HDFC1204RQ,NSE
3077,682KL32-SG,682KL32,NSE
29614,RECLTD-N4,RECLTD,NSE
14283,91D250523-TB,91D250523,NSE
1214,DELTAMAGNT-EQ,DELTAMAGNT,NSE
12833,TIMESGTY-BL,TIMESGTY,NSE
6407,LAMBODHARA-EQ,LAMBODHARA,NSE
13745,GTLINFRA-EQ,GTLINFRA,NSE
14483,GOKULAGRO-BL,GOKULAGRO,NSE
8137,730KA32-SG,730KA32,NSE
17773,GROBTEA-BL,GROBTEA,NSE
20034,NABARD-N2,NABARD,NSE
14525,ICRA-BL,ICRA,NSE
1953,661MP37-SG,661MP37,NSE
21711,68PN26-SG,68PN26,NSE
13117,757HP32-SG,757HP32,NSE
5245,AAREYDRUGS-EQ,AAREYDRUGS,NSE
13149,PVR-BL,PVR,NSE
21053,699GJ26-SG,699GJ26,NSE
288,579KL24-SG,579KL24,NSE
3645,699TN41-SG,699TN41,NSE
3067,68UK31-SG,68UK31,NSE
12710,763KA42-SG,763KA42,NSE
5267,PDSL-BL,PDSL,NSE
15345,SHALPAINTS-BL,SHALPAINTS,NSE
525,ICICIB22-BL,ICICIB22,NSE
5741,687AP40-SG,687AP40,NSE
10911,758AP40-SG,758AP40,NSE
17475,ICICINV20-EQ,ICICINV20,NSE
31184,MCX-BL,MCX,NSE
20572,635AP27-SG,635AP27,NSE
13981,SGBOCT27-GB,SGBOCT27,NSE
13257,767JH37-SG,767JH37,NSE
18886,SJVN-BL,SJVN,NSE
12903,ZEEL-BL,ZEEL,NSE
